1062,6
1063,0
1064,7
1065,8
1066,9
1067,10
1068,1
1069,11
1070,0
1071,7
1072,8
1073,15
1074,10
1075,1
1076,11
1077,3
1078,4
1079,5
1080,6
1081,13
1082,7
1083,8
1084,9
1085,10
1086,14
1087,11
1088,3
1089,7
1090,8
1091,9
1092,10
1093,1
1094,11
1095,3
1096,12
1097,5
1098,6
1099,13
1100,7
1101,2
1102,9
1103,4
1104,14
1105,11
1106,0
1107,12
1108,2
1109,9
1110,10
1111,14
1112,11
1113,0
1114,12
1115,5
1116,15
1117,13
1118,1
1119,2
1120,9
1121,4
1122,14
1123,6
1124,0
1125,12
1126,8
1127,9
1128,4
1129,14
1130,11
1131,0
1132,12
1133,8
1134,15
1135,13
1136,1
1137,2
1138,3
1139,4
1140,14
1141,6
1142,0
1143,7
1144,8
1145,15
1146,4
1147,14
1148,6
1149,0
1150,12
1151,8
1152,15
1153,10
1154,1
1155,2
1156,3
1157,4
1158,5
1159,6
1160,0
1161,7
1162,8
1163,9
1164,10
1165,14
1166,6
1167,0
1168,7
1169,8
1170,15
1171,10
1172,1
1173,11
1174,3
1175,4
1176,5
1177,6
1178,13
1179,7
1180,2
1181,9
1182,10
1183,14
1184,6
1185,13
1186,7
1187,8
1188,9
1189,10
1190,14
1191,11
1192,3
1193,12
1194,5
1195,15
1196,13
1197,7
1198,2
1199,9
1200,4
1201,14
1202,11
1203,0
1204,7
1205,2
1206,9
1207,10
1208,14
1209,11
1210,0
1211,12
1212,5
1213,15
1214,13
1215,1
1216,2
1217,9
1218,4
1219,14
1220,6
1221,0
1222,12
1223,2
1224,9
1225,4
1226,14
1227,11
1228,0
1229,12
1230,8
1231,15
1232,13
1233,1
1234,2
1235,3
1236,4
1237,14
1238,6
1239,0
1240,7
1241,8
1242,9
1243,4
1244,14
1245,6
1246,0
1247,12
1248,8
1249,15
1250,10
1251,1
1252,2
1253,3
1254,4
1255,5
1256,6
1257,13
1258,7
1259,8
1260,9
1261,4
1262,5
1263,6
1264,0
1265,7
1266,8
1267,9
1268,10
1269,1
1270,11
1271,3
1272,12
1273,5
1274,6
1275,13
1276,7
1277,2
1278,9
1279,10
1280,5
1281,6
1282,13
1283,7
1284,8
1285,9
1286,10
1287,14
1288,11
1289,3
1290,12
1291,5
1292,15
1293,13
1294,7
1295,2
1296,9
1297,4
1298,14
1299,6
1300,13
1301,7
1302,2
1303,9
1304,10
1305,14
1306,11
1307,0
1308,12
1309,5
1310,15
1311,13
1312,1
1313,2
1314,9
1315,4
1316,14
1317,6
1318,13
1319,7
1320,2
1321,9
1322,4
1323,14
1324,11
1325,0
1326,12
1327,8
1328,15
1329,13
1330,1
1331,2
1332,3
1333,4
1334,14
1335,6
1336,0
1337,1
1338,2
1339,3
1340,4
1341,14
1342,6
1343,0
1344,7
1345,8
1346,15
1347,10
1348,1
1349,11
1350,3
1351,4
1352,5
1353,6
1354,13
1355,7
1356,2
1357,3
1358,4
1359,5
1360,6
1361,0
1362,7
1363,8
1364,9
1365,10
1366,1
1367,11
1368,3
1369,12
1370,5
1371,6
1372,13
1373,7
1374,2
1375,3
1376,4
1377,5
1378,6
1379,13
1380,7
1381,8
1382,9
1383,10
1384,14
1385,11
1386,3
1387,12
1388,5
1389,15
1390,13
1391,7
1392,2
1393,9
1394,12
1395,5
1396,6
1397,13
1398,7
1399,2
1400,9
1401,10
1402,14
1403,11
1404,0
1405,12
1406,5
1407,15
1408,13
1409,1
1410,2
1411,9
1412,4
1413,14
1414,15
1415,13
1416,1
1417,2
1418,9
1419,4
1420,14
1421,6
1422,0
1423,12
1424,8
1425,15
1426,10
1427,1
1428,2
1429,3
1430,4
1431,5
1432,6
1433,13
1434,1
1435,2
1436,3
1437,4
1438,14
1439,6
1440,0
1441,7
1442,8
1443,15
1444,10
1445,1
1446,11
1447,3
1448,4
1449,5
1450,6
1451,13
1452,1
1453,2
1454,3
1455,4
1456,5
1457,6
1458,0
1459,7
1460,8
1461,9
1462,10
1463,1
1464,11
1465,3
1466,12
1467,5
1468,6
1469,13
1470,7
1471,11
1472,3
1473,4
1474,5
1475,6
1476,13
1477,7
1478,8
1479,9
1480,10
1481,14
1482,11
1483,3
1484,12
1485,5
1486,15
1487,13
1488,7
1489,2
1490,3
1491,12
1492,5
1493,15
1494,13
1495,7
1496,2
1497,9
1498,4
1499,14
1500,11
1501,0
1502,12
1503,8
1504,15
1505,13
1506,1
1507,2
1508,3
1509,12
1510,5
1511,15
1512,13
1513,1
1514,2
1515,9
1516,4
1517,14
1518,6
1519,0
1520,12
1521,8
1522,15
1523,10
1524,1
1525,2
1526,3
1527,4
1528,8
1529,15
1530,13
1531,1
1532,2
1533,3
1534,4
1535,14
1536,6
1537,0
1538,7
1539,8
1540,15
1541,10
1542,1
1543,11
1544,3
1545,4
1546,5
1547,15
1548,10
1549,1
1550,2
1551,3
1552,4
1553,5
1554,6
1555,0
1556,7
1557,8
1558,9
1559,10
1560,1
1561,11
1562,3
1563,12
1564,5
1565,6
1566,10
1567,1
1568,11
1569,3
1570,12
1571,5
1572,6
1573,13
1574,7
1575,2
1576,9
1577,10
1578,14
1579,11
1580,0
1581,12
1582,5
1583,15
1584,13
1585,14
1586,11
1587,3
1588,12
1589,5
1590,15
1591,13
1592,7
1593,2
1594,9
1595,4
1596,14
1597,11
1598,0
1599,12
1600,8
1601,15
1602,13
1603,1
1604,2
1605,0
1606,12
1607,5
1608,15
1609,13
1610,1
1611,2
1612,9
1613,4
1614,14
1615,6
1616,0
1617,12
1618,8
1619,15
1620,10
1621,1
1622,2
1623,3
1624,12
1625,8
1626,15
1627,13
1628,1
1629,2
1630,3
1631,4
1632,14
1633,6
1634,0
1635,7
1636,8
1637,15
1638,10
1639,1
1640,11
1641,3
1642,4
1643,8
1644,15
1645,10
1646,1
1647,2
1648,3
1649,4
1650,5
1651,6
1652,13
1653,7
1654,8
1655,9
1656,10
1657,14
1658,11
1659,3
1660,12
1661,5
1662,9
1663,10
1664,1
1665,11
1666,3
1667,12
1668,5
1669,6
1670,13
1671,7
1672,2
1673,9
1674,10
1675,14
1676,11
1677,0
1678,12
1679,5
1680,15
1681,10
1682,14
1683,11
1684,3
1685,12
1686,5
1687,15
1688,13
1689,7
1690,2
1691,9
1692,4
1693,14
1694,11
1695,0
1696,12
1697,8
1698,15
1699,13
1700,14
1701,11
1702,0
1703,12
1704,5
1705,15
1706,13
1707,1
1708,2
1709,9
1710,4
1711,14
1712,6
1713,0
1714,12
1715,8
1716,15
1717,10
1718,1
1719,11
1720,0
1721,12
1722,8
1723,15
1724,13
1725,1
1726,2
1727,3
1728,4
1729,5
1730,6
1731,0
1732,7
1733,8
1734,9
1735,10
1736,1
1737,11
1738,0
1739,7
1740,8
1741,15
1742,10
1743,1
1744,11
1745,3
1746,4
1747,5
1748,6
1749,13
1750,7
1751,8
1752,9
1753,10
1754,14
1755,11
1756,3
1757,7
1758,8
1759,9
1760,10
1761,1
1762,11
1763,3
1764,12
1765,5
1766,6
1767,13
1768,7
1769,2
1770,9
1771,10
1772,14
1773,11
1774,0
1775,12
1776,8
1777,9
1778,10
1779,14
1780,11
1781,3
1782,12
1783,5
1784,15
1785,13
1786,7
1787,2
1788,9
1789,4
1790,14
1791,11
1792,0
1793,12
1794,8
1795,9
1796,10
1797,14
1798,11
1799,0
1800,12
1801,5
1802,15
1803,13
1804,1
1805,2
1806,3
1807,4
1808,14
1809,6
1810,0
1811,7
1812,8
1813,15
1814,10
1815,14
1816,6
1817,0
1818,12
1819,8
1820,15
1821,10
1822,1
1823,2
1824,3
1825,4
1826,5
1827,6
1828,0
1829,7
1830,8
1831,9
1832,10
1833,1
1834,6
1835,0
1836,7
1837,8
1838,15
1839,10
1840,1
1841,11
1842,3
1843,4
1844,5
1845,6
1846,13
1847,7
1848,8
1849,9
1850,10
1851,14
1852,11
1853,0
1854,7
1855,8
1856,9
1857,10
1858,1
1859,11
1860,3
1861,12
1862,5
1863,6
1864,13
1865,7
1866,2
1867,9
1868,10
1869,14
1870,11
1871,0
1872,7
1873,8
1874,9
1875,10
1876,14
1877,11
1878,3
1879,12
1880,5
1881,15
1882,13
1883,7
1884,2
1885,9
1886,4
1887,14
1888,6
1889,0
1890,12
1891,2
1892,9
1893,4
1894,14
1895,11
1896,0
1897,12
1898,8
1899,15
1900,13
1901,1
1902,2
1903,3
1904,4
1905,14
1906,6
1907,0
1908,7
1909,8
1910,9
1911,4
1912,14
1913,6
1914,0
1915,12
1916,8
1917,15
1918,10
1919,1
1920,2
1921,3
1922,4
1923,5
1924,6
1925,0
1926,7
1927,8
1928,9
1929,4
1930,14
1931,6
1932,0
1933,7
1934,8
1935,15
1936,10
1937,1
1938,11
1939,3
1940,4
1941,5
1942,6
1943,13
1944,7
1945,8
1946,9
1947,10
1948,5
1949,6
1950,0
1951,7
1952,8
1953,9
1954,10
1955,1
1956,11
1957,3
1958,12
1959,5
1960,6
1961,13
1962,7
1963,2
1964,9
1965,4
1966,14
1967,6
1968,13
1969,7
1970,2
1971,9
1972,10
1973,14
1974,11
1975,0
1976,12
1977,5
1978,15
1979,13
1980,1
1981,2
1982,9
1983,4
1984,14
1985,6
1986,13
1987,7
1988,2
1989,9
1990,4
1991,14
1992,11
1993,0
1994,12
1995,8
1996,15
1997,13
1998,1
1999,2
2000,3
2001,4
2002,14
2003,6
2004,0
2005,7
2006,2
2007,9
2008,4
2009,14
2010,6
2011,0
2012,12
2013,8
2014,15
2015,10
2016,1
2017,2
2018,3
2019,4
2020,5
2021,6
2022,0
2023,7
2024,8
2025,3
2026,4
2027,14
2028,6
2029,0
2030,7
2031,8
2032,15
2033,10
2034,1
2035,11
2036,3
2037,4
2038,5
2039,6
2040,13
2041,7
2042,2
2043,9
2044,4
2045,5
2046,6
2047,13
2048,7
2049,8
2050,9
2051,10
2052,14
2053,11
2054,3
2055,12
2056,5
2057,15
2058,13
2059,-1
2060,2
2061,9
2062,4
2063,-1
2064,6
2065,-1
2066,-1
2067,-1
2068,-1
2069,-1
2070,-1
2071,-1
2072,-1
2073,-1
2074,-1
2075,-1
2076,13
2077,1
2078,2
2079,9
2080,4
2081,-1
2082,-1
2083,-1
2084,-1
2085,2
2086,-1
2087,-1
2088,-1
2089,-1
2090,0
2091,12
2092,8
2093,15
2094,13
2095,1
2096,-1
2097,-1
2098,4
2099,-1
2100,-1
2101,13
2102,-1
2103,2
2104,9
2105,4
2106,14
2107,6
2108,0
2109,12
2110,8
2111,15
2112,10
2113,1
2114,-1
2115,3
2116,-1
2117,-1
2118,-1
2119,-1
2120,-1
2121,2
2122,3
2123,4
2124,-1
2125,-1
2126,-1
2127,-1
2128,-1
2129,9
2130,-1
2131,1
2132,-1
2133,-1
2134,12
2135,-1
2136,-1
2137,13
2138,7
2139,11
2140,3
2141,4
2142,-1
2143,6
2144,13
2145,-1
2146,-1
2147,9
2148,10
2149,-1
2150,11
2151,3
2152,12
2153,-1
2154,-1
2155,-1
2156,-1
2157,-1
2158,-1
2159,-1
2160,5
2161,-1
2162,-1
2163,-1
2164,-1
2165,9
2166,-1
2167,-1
2168,11
2169,-1
2170,-1
2171,5
2172,-1
2173,-1
2174,-1
2175,-1
2176,9
2177,12
2178,5
2179,-1
2180,-1
2181,7
2182,2
2183,9
2184,4
2185,14
2186,-1
2187,-1
2188,12
2189,8
2190,-1
2191,-1
2192,-1
2193,-1
2194,3
2195,-1
2196,-1
2197,15
2198,-1
2199,1
2200,-1
2201,-1
2202,4
2203,14
2204,6
2205,0
2206,7
2207,8
2208,15
2209,10
2210,-1
2211,11
2212,-1
2213,-1
2214,-1
2215,-1
2216,10
2217,-1
2218,-1
2219,3
2220,-1
2221,5
2222,-1
2223,-1
2224,7
2225,8
2226,9
2227,-1
2228,1
2229,-1
2230,3
2231,-1
2232,-1
2233,-1
2234,-1
2235,1
2236,-1
2237,-1
2238,4
2239,-1
2240,6
2241,13
2242,7
2243,8
2244,9
2245,10
2246,14
2247,-1
2248,3
2249,-1
2250,-1
2251,-1
2252,-1
2253,7
2254,-1
2255,-1
2256,12
2257,-1
2258,6
2259,-1
2260,7
2261,-1
2262,9
2263,10
2264,14
2265,-1
2266,0
2267,12
2268,-1
2269,-1
2270,13
2271,-1
2272,-1
2273,-1
2274,-1
2275,5
2276,-1
2277,-1
2278,1
2279,-1
2280,-1
2281,4
2282,-1
2283,-1
2284,0
2285,12
2286,8
2287,15
2288,10
2289,1
2290,2
2291,3
2292,-1
2293,8
2294,-1
2295,-1
2296,-1
2297,-1
2298,3
2299,-1
2300,-1
2301,6
2302,-1
2303,7
2304,-1
2305,-1
2306,10
2307,1
2308,11
2309,3
2310,4
2311,8
2312,15
2313,-1
2314,-1
2315,2
2316,-1
2317,-1
2318,-1
2319,-1
2320,0
2321,-1
2322,-1
2323,9
2324,-1
2325,1
2326,-1
2327,3
2328,-1
2329,5
2330,15
2331,10
2332,1
2333,11
2334,-1
2335,-1
2336,5
2337,-1
2338,-1
2339,-1
2340,-1
2341,9
2342,-1
2343,-1
2344,11
2345,-1
2346,12
2347,-1
2348,-1
2349,10
2350,1
2351,11
2352,3
2353,12
2354,5
2355,15
2356,13
2357,-1
2358,-1
2359,-1
2360,4
2361,-1
2362,-1
2363,-1
2364,-1
2365,8
2366,-1
2367,-1
2368,14
2369,-1
2370,-1
2371,12
2372,-1
2373,-1
2374,13
2375,-1
2376,2
2377,9
2378,-1
2379,14
2380,6
2381,-1
2382,-1
2383,-1
2384,-1
2385,10
2386,-1
2387,-1
2388,-1
2389,-1
2390,8
2391,-1
2392,-1
2393,1
2394,-1
2395,3
2396,4
2397,-1
2398,6
2399,0
2400,7
2401,8
2402,15
2403,10
2404,1
2405,11
2406,-1
2407,-1
2408,-1
2409,-1
2410,-1
2411,1
2412,-1
2413,3
2414,-1
2415,-1
2416,6
2417,-1
2418,7
2419,-1
2420,9
2421,10
2422,1
2423,11
2424,-1
2425,12
2426,-1
2427,-1
2428,-1
2429,-1
2430,-1
2431,3
2432,-1
2433,5
2434,-1
2435,-1
2436,7
2437,-1
2438,9
2439,10
2440,14
2441,11
2442,0
2443,12
2444,5
2445,9
2446,-1
2447,14
2448,-1
2449,-1
2450,-1
2451,-1
2452,15
2453,13
2454,7
2455,2
2456,-1
2457,-1
2458,-1
2459,-1
2460,0
2461,-1
2462,-1
2463,15
2464,-1
2465,14
2466,11
2467,0
2468,12
2469,5
2470,-1
2471,-1
2472,-1
2473,-1
2474,-1
2475,-1
2476,14
2477,-1
2478,-1
2479,-1
2480,-1
2481,-1
2482,-1
2483,-1
2484,-1
2485,-1
2486,-1
2487,-1
2488,-1
2489,-1
2490,-1
2491,-1
2492,-1
2493,-1
2494,-1
2495,-1
2496,-1
2497,-1
2498,-1
2499,-1
2500,-1
2501,-1
2502,-1
2503,-1
2504,-1
2505,-1
2506,-1
2507,-1
2508,-1
2509,-1
2510,-1
2511,-1
2512,-1
2513,-1
2514,-1
2515,-1
2516,-1
2517,-1
2518,-1
2519,-1
2520,-1
2521,-1
2522,-1
2523,-1
2524,-1
2525,-1
2526,-1
2527,-1
2528,-1
2529,-1
2530,-1
2531,-1
2532,-1
2533,-1
2534,-1
2535,-1
2536,-1
2537,-1
2538,-1
2539,-1
2540,-1
2541,-1
2542,-1
2543,-1
2544,-1
2545,-1
2546,-1
2547,-1
2548,-1
2549,-1
2550,-1
2551,-1
2552,-1
2553,-1
2554,-1
2555,-1
2556,-1
2557,-1
2558,-1
2559,-1
2560,-1
2561,10
2562,-1
2563,-1
2564,-1
2565,-1
2566,-1
2567,-1
2568,-1
2569,-1
2570,-1
2571,9
2572,-1
2573,-1
2574,-1
2575,-1
2576,-1
2577,-1
2578,-1
2579,-1
2580,-1
2581,-1
2582,-1
2583,-1
2584,-1
2585,-1
2586,-1
2587,-1
2588,-1
2589,-1
2590,-1
2591,-1
2592,-1
2593,-1
2594,-1
2595,-1
2596,-1
2597,-1
2598,-1
2599,-1
2600,-1
2601,-1
2602,-1
2603,-1
2604,-1
2605,-1
2606,-1
2607,-1
2608,-1
2609,-1
2610,-1
2611,-1
2612,-1
2613,-1
2614,-1
2615,-1
2616,-1
2617,-1
2618,-1
2619,-1
2620,-1
2621,-1
2622,-1
2623,-1
2624,-1
2625,-1
2626,-1
2627,-1
2628,-1
2629,-1
2630,-1
2631,-1
2632,-1
2633,-1
2634,-1
2635,-1
2636,-1
2637,-1
2638,-1
2639,-1
2640,-1
2641,-1
2642,-1
2643,-1
2644,-1
2645,-1
2646,-1
2647,-1
2648,-1
2649,-1
2650,-1
2651,-1
2652,-1
2653,-1
2654,-1
2655,-1
2656,2
2657,9
2658,10
2659,14
2660,11
2661,0
2662,12
2663,5
2664,15
2665,13
2666,1
2667,2
2668,9
2669,4
2670,14
2671,6
2672,0
2673,7
2674,2
2675,9
2676,4
2677,14
2678,6
2679,0
2680,12
2681,8
2682,15
2683,10
2684,1
2685,2
2686,3
2687,4
2688,5
2689,6
2690,0
2691,7
2692,8
2693,3
2694,4
2695,14
2696,6
2697,0
2698,7
2699,8
2700,-1
2701,-1
2702,-1
2703,-1
2704,-1
2705,-1
2706,-1
2707,-1
2708,-1
2709,-1
2710,-1
2711,-1
2712,-1
2713,-1
2714,-1
2715,-1
2716,-1
2717,-1
2718,-1
2719,-1
2720,-1
2721,-1
2722,-1
2723,-1
2724,-1
2725,-1
2726,-1
2727,-1
2728,-1
2729,-1
2730,-1
2731,-1
2732,-1
2733,-1
2734,-1
2735,-1
2736,-1
2737,-1
2738,-1
2739,-1
2740,-1
2741,-1
2742,-1
2743,-1
2744,-1
2745,-1
2746,-1
2747,-1
2748,-1
2749,-1
2750,-1
2751,-1
2752,-1
2753,-1
2754,-1
2755,-1
2756,-1
2757,-1
2758,-1
2759,-1
2760,-1
2761,-1
2762,-1
2763,-1
2764,-1
2765,-1
2766,-1
2767,-1
2768,-1
2769,-1
2770,-1
2771,-1
2772,-1
2773,-1
2774,-1
2775,-1
2776,-1
2777,-1
2778,-1
2779,-1
2780,-1
2781,-1
2782,-1
2783,-1
2784,4
2785,-1
2786,-1
2787,-1
2788,-1
2789,-1
2790,-1
2791,-1
2792,-1
2793,-1
2794,-1
2795,-1
2796,-1
2797,-1
2798,-1
2799,-1
2800,-1
2801,-1
2802,-1
2803,-1
2804,-1
2805,-1
2806,-1
2807,-1
2808,-1
2809,-1
2810,-1
2811,-1
2812,-1
2813,-1
2814,-1
2815,-1
2816,-1
2817,-1
2818,-1
2819,-1
2820,-1
2821,-1
2822,-1
2823,-1
2824,-1
2825,-1
2826,-1
2827,-1
2828,-1
2829,-1
2830,-1
2831,-1
2832,-1
2833,-1
2834,-1
2835,-1
2836,-1
2837,-1
2838,-1
2839,-1
2840,-1
2841,-1
2842,-1
2843,-1
2844,-1
2845,-1
2846,-1
2847,-1
2848,-1
2849,-1
2850,-1
2851,-1
2852,-1
2853,-1
2854,-1
2855,-1
2856,-1
2857,-1
2858,-1
2859,-1
2860,-1
2861,-1
2862,-1
2863,-1
2864,-1
2865,-1
2866,-1
2867,-1
2868,-1
2869,-1
2870,4
2871,-1
2872,6
2873,0
2874,12
2875,8
2876,15
2877,10
2878,1
2879,2
2880,3
2881,-1
2882,5
2883,6
2884,13
2885,-1
